Name,Ingredient,images_link,likes,step,difficulty
[黑芝麻蒜香鹹麵包](https://icook.tw/recipes/364075),高筋麵粉，低筋麵粉，水，黑芝麻，酵母，鹽，橄欖油（可忽略），無鹽BUTTER，蒜末，糖，鹽，蔥花，意式混合香料（可忽略）,https://tokyo-kitchen.icook.network/uploads/recipe/cover/364075/dbc6153294462597.jpg,76,9,難
[紙包鮭魚](https://icook.tw/recipes/350687),鮭魚菲力，洋蔥，蒜頭，無鹽奶油，小磨坊義式香料，鹽巴,https://tokyo-kitchen.icook.network/uploads/recipe/cover/350687/d8903dd3f1f121c1.jpg,55,4,易
[咖喱肉醬三層起司吐司披薩](https://icook.tw/recipes/396660),吐司，雞蛋，小蕃茄，起司條，起司片，義大利香料，黑胡椒粒，S&B特製咖哩粉，番茄醬，鹽，香油，豬絞肉，洋蔥，蒜瓣，S&B特製咖哩粉，米酒,https://tokyo-kitchen.icook.network/uploads/recipe/cover/396660/63e126e02ca917e6.jpg,26,23,難
[義式肉醬](https://icook.tw/recipes/250966),牛絞肉，甜洋蔥 (切成小丁)，市售義大利麵醬，水，帕馬森起司，白酒/米酒，鹽，楓糖/糖，黑胡椒,https://tokyo-kitchen.icook.network/uploads/recipe/cover/250966/36bcfc61be1b82db.jpg,56,4,易
[鮮蝦茄醬意大利麵](https://icook.tw/recipes/269122),意大利麵(Linguine)，鮮蝦，小蕃茄，青豆仁，洋蔥，蒜頭，巴西里葉或蘿勒，蝦殼，米酒，水，鹽，紅椒粉，黑胡椒粉，蕃茄糊Tomato Paste，黑胡椒粉，鹽，棕櫚糖或糖,https://tokyo-kitchen.icook.network/uploads/recipe/cover/269122/7ecec86976380c7a.jpg,193,13,難
[烤馬鈴薯塊](https://icook.tw/recipes/357532),馬鈴薯，鹽，迷迭香，義大利香料，培根油,https://tokyo-kitchen.icook.network/uploads/recipe/cover/357532/a0058689b7b85bdc.jpg,479,10,難
[香腸義大利麵 ](https://icook.tw/recipes/215559),義大利麵，蒜，洋蔥，小黃瓜，香腸，新鮮羅勒，新鮮義大利香芹，冷凍百里香奶油，煮麵水，?，粗黑胡椒粒,https://tokyo-kitchen.icook.network/uploads/recipe/cover/215559/e40a3fe9aa37cfba.jpg,184,9,難
[松阪豬佐茭白筍義大利麵](https://icook.tw/recipes/300425),義大利直麵，松阪豬肉片，茭白筍，洋蔥，蒜頭，和風調味素，黑胡椒,https://tokyo-kitchen.icook.network/uploads/recipe/cover/300425/0335916257409771.jpg,48,3,易
[義式香料烤雞腿](https://icook.tw/recipes/279813),雞腿（全聯買的），紅椒，黃椒，醃料，醬油，蠔油，甜辣醬，檸檬汁，義大利香料（裡面含迷迭香?），蒜末，米酒，蔬菜調味料，橄欖油，義大利香料，海鹽，燒烤醬，醃漬的醬汁，蜂蜜,https://tokyo-kitchen.icook.network/uploads/recipe/cover/279813/0ffcb4451652f1e0.jpg,352,6,中
[番茄蘑菇肉醬義大利麵](https://icook.tw/recipes/300461),造型義大利麵，牛番茄，蘑菇，豬後腿瘦絞肉，番茄醬，鹽，水,https://tokyo-kitchen.icook.network/uploads/recipe/cover/300461/32ece572a6e5e8e0.jpg,240,5,中
[孜然焗烤波特菇](https://icook.tw/recipes/390369),波特菇，雞蛋，小磨坊孜然風味料，小磨坊黑胡椒粉，小磨坊義大利香料，小磨坊七味唐辛子，醬油、味霖，披薩絲,https://tokyo-kitchen.icook.network/uploads/recipe/cover/390369/dbf67ca00b6f7867.jpg,5,5,中
[蔬菜濃湯義大利麵](https://icook.tw/recipes/279594),玉米，洋蔥，蒜，紅蘿蔔、高麗菜、綠花椰，鴻禧菇，麵粉（筋性不拘），鮮奶，義大利綜合麵，白胡椒粉，植物油,https://tokyo-kitchen.icook.network/uploads/recipe/cover/279594/ab0c5be81e67fb66.jpg,345,3,易
[章魚橄欖茄汁螺旋麵](https://icook.tw/recipes/389746),章魚，去籽橄欖，茄汁義大利麵醬，冷壓初榨橄欖油，蒜，白酒，鹽，羅勒(九層塔)，螺旋麵,https://tokyo-kitchen.icook.network/uploads/recipe/cover/389746/743c3a030fc438ad.jpg,5,12,難
[義式新鮮番茄醬](https://icook.tw/recipes/259394),新鮮番茄，洋蔥碎，蒜末，紅蔥頭碎，初榨橄欖油，麵粉，糖，粗胡椒粒，月桂葉，羅勒(九層塔)，披薩草(牛至)，迷迭香.百里香..等,https://tokyo-kitchen.icook.network/uploads/recipe/cover/259394/92a21cd4da13238f.jpg,42,19,難
[香腸義大利麵 ](https://icook.tw/recipes/215559),義大利麵，蒜，洋蔥，小黃瓜，香腸，新鮮羅勒，新鮮義大利香芹，冷凍百里香奶油，煮麵水，?，粗黑胡椒粒,https://tokyo-kitchen.icook.network/uploads/recipe/cover/215559/e40a3fe9aa37cfba.jpg,184,9,難
[章魚橄欖茄汁螺旋麵](https://icook.tw/recipes/389746),章魚，去籽橄欖，茄汁義大利麵醬，冷壓初榨橄欖油，蒜，白酒，鹽，羅勒(九層塔)，螺旋麵,https://tokyo-kitchen.icook.network/uploads/recipe/cover/389746/743c3a030fc438ad.jpg,5,12,難
[孜然焗烤波特菇](https://icook.tw/recipes/390369),波特菇，雞蛋，小磨坊孜然風味料，小磨坊黑胡椒粉，小磨坊義大利香料，小磨坊七味唐辛子，醬油、味霖，披薩絲,https://tokyo-kitchen.icook.network/uploads/recipe/cover/390369/dbf67ca00b6f7867.jpg,5,5,中
[筊白筍豬肉香菇義大利麵](https://icook.tw/recipes/284338),筊白筍，豬肉香菇，義大利麵，義大利香料，胡椒粉，無油雞湯,https://tokyo-kitchen.icook.network/uploads/recipe/cover/284338/340f8f76790ab7b7.jpg,20,4,易
[蕃茄雞肉炊飯](https://icook.tw/recipes/345177),白米，清水，蕃茄，雞胸肉，菇類，蒜蓉，鹽，胡椒粉，牛油，鹽，胡椒粉，意式香料,https://tokyo-kitchen.icook.network/uploads/recipe/cover/345177/7939a8e55adb3b9d.jpg,18,2,易
[茄汁海鮮墨魚義大利麵](https://icook.tw/recipes/281166),Prego番茄羅勒醬，墨魚麵，奶油，紅椒，黃椒，毛豆，洋蔥，蒜頭，透抽，蝦子，披薩絲，九層塔，水,https://tokyo-kitchen.icook.network/uploads/recipe/cover/281166/2b49c6dfea20d088.jpg,43,6,中
[油漬烤番茄](https://icook.tw/recipes/288289),小番茄，迷迭香，月桂葉，初榨橄欖油，橄欖油，義大綜合香料，海鹽,https://tokyo-kitchen.icook.network/uploads/recipe/cover/288289/100b12bac2bf7014.jpg,77,6,中
[義式香草烤雞](https://icook.tw/recipes/245073),雞腿肉，新鮮奧勒岡，新鮮迷迭香，新鮮檸檬百里香，紅椒粉（增香、增色，可略），蒜頭，海鹽，黑胡椒，橄欖油，白酒，洋蔥，小蕃茄，綠、白花椰菜，玉米筍,https://tokyo-kitchen.icook.network/uploads/recipe/cover/245073/00a5280c7799cdf4.jpg,"1,293",7,難
[和風白醬義大利麵](https://icook.tw/recipes/276571),洋蔥，茄子，鴻喜菇，乾燥香菇，培根，奶油，香菇水，牛奶，醬油，味醂，鹽，黑胡椒,https://tokyo-kitchen.icook.network/uploads/recipe/cover/276571/9238b2dd0c9e692c.jpg,40,3,易
[輕蔬肉絲義大利麵](https://icook.tw/recipes/270495),義大利麵，青江菜，鮮香菇，玉米筍，豬肉片，油蔥酥，醬油，鹽,https://tokyo-kitchen.icook.network/uploads/recipe/cover/270495/1458d2650cf7d709.jpg,28,6,中
[健康早餐](https://icook.tw/recipes/366229),杏鮑菇，小蕃茄，冷凍花椰菜，玉米筍，水煮蛋，橄欖油，義大利調味粉,https://tokyo-kitchen.icook.network/uploads/recipe/cover/366229/71ed77244875566a.jpg,22,1,易
[松阪豬佐時蔬便當(氣炸鍋)](https://icook.tw/recipes/372810),松阪豬，番茄，雞蛋，玉米筍，甜椒，米，李錦記蜜汁醬，黑胡椒，義大利綜合香料,https://tokyo-kitchen.icook.network/uploads/recipe/cover/372810/2011be86fc7b9939.jpg,18,10,難
[減醣千張披薩](https://icook.tw/recipes/381922),雞肉，玉米，牛番茄，小捲，洋蔥，洋菇，千張豆皮，起司絲，鹽，義式香料，OXO Y型玉米刨粒刀，OXO可調式蔬果削片器,https://tokyo-kitchen.icook.network/uploads/recipe/cover/381922/bf92cc9ba2a0a36c.jpg,79,16,難
[無水番茄牛肉](https://icook.tw/recipes/347773),牛肋條，洋蔥，番茄，海鹽，義式香料，月桂葉，番茄糊,https://tokyo-kitchen.icook.network/uploads/recipe/cover/347773/d9437f9c17b6c214.jpg,27,1,易
[起司鮮蝦酪梨軟法](https://icook.tw/recipes/382813),蝦仁，起司，美生菜，酪梨??，雪印奶油，雞蛋，洋蔥，軟法麵包，義大利香料（可省略），黑胡椒鹽,https://tokyo-kitchen.icook.network/uploads/recipe/cover/382813/718086656ba4f99c.jpg,5,6,中
[海鮮墨魚義大利麵](https://icook.tw/recipes/266547),墨魚義大利麵，蝦子，蛤蜊，魷魚圈，蒜片，羅勒葉，牛奶粉，水，橄欖油，黑胡椒粒，鹽巴，起司片，怕馬森起司粉，不融起司塊,https://tokyo-kitchen.icook.network/uploads/recipe/cover/266547/21e2957c6ca278ba.jpg,135,5,中
[培根牛奶青花菜義大利麵](https://icook.tw/recipes/280502),義大利麵，青花椰菜，培根，蘑菇，紅蘿蔔，牛奶 (全脂或低脂皆可)，洋蔥，蒜，黑胡椒，鹽，帕馬森起司粉,https://tokyo-kitchen.icook.network/uploads/recipe/cover/280502/b0f5feed448efb1a.jpg,164,7,難
[實用便當](https://icook.tw/recipes/392978),番茄肉醬（前面有分享做法），義大利麵，起司粉，橄欖油，鹽巴，鮭魚腹排，冷凍蔬菜，蒜末，無鹽奶油，黑胡椒粒，巴西里,https://tokyo-kitchen.icook.network/uploads/recipe/cover/392978/2d359c05829a50d1.jpg,1,2,易
[和風白醬義大利麵](https://icook.tw/recipes/276571),洋蔥，茄子，鴻喜菇，乾燥香菇，培根，奶油，香菇水，牛奶，醬油，味醂，鹽，黑胡椒,https://tokyo-kitchen.icook.network/uploads/recipe/cover/276571/9238b2dd0c9e692c.jpg,40,3,易
[起司鮮蝦酪梨軟法](https://icook.tw/recipes/382813),蝦仁，起司，美生菜，酪梨??，雪印奶油，雞蛋，洋蔥，軟法麵包，義大利香料（可省略），黑胡椒鹽,https://tokyo-kitchen.icook.network/uploads/recipe/cover/382813/718086656ba4f99c.jpg,5,6,中
[香蒜奶油蘑菇](https://icook.tw/recipes/358747),蘑菇，橄欖油，奶油，蒜頭，洋蔥，鹽，白酒/米酒，紅椒粉，黑胡椒粉，義式綜合香料，九層塔,https://tokyo-kitchen.icook.network/uploads/recipe/cover/358747/368a8a42e835b304.jpg,51,8,難
[香煎雞胸肉炒小黃瓜](https://icook.tw/recipes/343691),雞胸肉，小黃瓜，蒜頭，小磨坊義式香料，鹽巴，橄欖油，醬油,https://tokyo-kitchen.icook.network/uploads/recipe/cover/343691/e6a4bba30266a321.jpg,90,2,易
[茄汁海鮮墨魚義大利麵](https://icook.tw/recipes/281166),Prego番茄羅勒醬，墨魚麵，奶油，紅椒，黃椒，毛豆，洋蔥，蒜頭，透抽，蝦子，披薩絲，九層塔，水,https://tokyo-kitchen.icook.network/uploads/recipe/cover/281166/2b49c6dfea20d088.jpg,43,6,中
[南瓜濃湯海鮮義大利麵](https://icook.tw/recipes/271763),海鮮盤，義大利麵，南瓜香蟹濃湯包，鹽，蔥絲，煮湯的水，義大利香料,https://tokyo-kitchen.icook.network/uploads/recipe/cover/271763/3733b7b302b6fbb7.jpg,90,2,易
[香辣雞肉義大利麵](https://icook.tw/recipes/299882),無骨雞腿排，紅咖哩醬，綠咖哩醬，魚露，糖，紅甜椒，香菇，玉米筍，洋蔥，蒜頭，橄欖油，高湯，義大利麵，鹽，腰果，九層塔,https://tokyo-kitchen.icook.network/uploads/recipe/cover/299882/c87e4f3796448abd.jpg,42,6,中
[大蒜雞肉佐義式香料義大利麵](https://icook.tw/recipes/211621),雞大腿肉，義大利麵，蒜頭，辣椒，黑胡椒，義式香料，奧勒岡，米酒，醬油，醬油，米酒，糖，義式香料，奧勒岡,https://tokyo-kitchen.icook.network/uploads/recipe/cover/211621/d68d2fd0134a28c6.jpg,648,7,難
[酥烤鷹嘴豆油醋沙拉](https://icook.tw/recipes/391906),鷹嘴豆，綜合生菜，小番茄，DORIAN 特級冷壓橄欖油，義式綜合香料，海鹽，黑胡椒，紅椒粉，飲用水(鷹嘴豆浸泡水＋煮水)，DORIAN 特級冷壓橄欖油，巴薩米克醋，桔子，海鹽，黑胡椒,https://tokyo-kitchen.icook.network/uploads/recipe/cover/391906/da444f7c03f09db3.jpg,22,12,難
[馬鈴薯濃湯](https://icook.tw/recipes/363958),馬鈴薯(削皮後)，鮮奶，起司(可省略)，鹽，黑胡椒，義式香料，奶油，蝦仁，花椰菜，杏鮑菇，玉米粒，洋蔥，蒜頭,https://tokyo-kitchen.icook.network/uploads/recipe/cover/363958/588a82fa5476b547.jpg,125,9,難
[香草腰果薑黃義大利麵](https://icook.tw/recipes/279937),義大利麵，胡蘿蔔，薑黃，檸檬馬鞭草，腰果，水，橄欖油，椰漿，鹽，皮薩草，檸檬馬鞭草，黃芥末醬，腰果,https://tokyo-kitchen.icook.network/uploads/recipe/cover/279937/233fd83c0ec24e4e.jpg,14,7,難
[海鮮墨魚義大利麵](https://icook.tw/recipes/266547),墨魚義大利麵，蝦子，蛤蜊，魷魚圈，蒜片，羅勒葉，牛奶粉，水，橄欖油，黑胡椒粒，鹽巴，起司片，怕馬森起司粉，不融起司塊,https://tokyo-kitchen.icook.network/uploads/recipe/cover/266547/21e2957c6ca278ba.jpg,135,5,中
[椒個好朋友](https://icook.tw/recipes/365653),紅黃甜椒，蛋，義大利香料，鹽，黑胡椒，牛奶，起司條，洋蔥,https://tokyo-kitchen.icook.network/uploads/recipe/cover/365653/2751007f022b9e15.jpg,8,3,易
[赤嘴蛤青醬義大利麵](https://icook.tw/recipes/306916),赤嘴蛤，好菇道鴻喜菇，義大利麵，自製青醬,https://tokyo-kitchen.icook.network/uploads/recipe/cover/306916/b742720412efaa46.jpg,13,5,中
[墨西哥餅熱狗披薩](https://icook.tw/recipes/249217),墨西哥餅皮，玉米筍，切達起司熱狗，馬茲瑞拉起司,https://tokyo-kitchen.icook.network/uploads/recipe/cover/249217/70746677ca6c83e4.jpg,77,4,易
[焗烤馬鈴薯泥](https://icook.tw/recipes/375082),紅皮馬鈴薯（中型，奶油，鹽巴，黑胡椒，義大利香料，乾蒜頭，無糖杏仁奶，低脂莫札特瑞拉起司,https://tokyo-kitchen.icook.network/uploads/recipe/cover/375082/081b335ce633aee6.jpg,37,7,難
[義式蕃茄燉牛肉](https://icook.tw/recipes/248572),牛肋條，牛蕃茄，洋蔥，蘑菇，紅蘿蔔，馬鈴薯，義大利香料，海鹽，蕃茄丁罐頭，醬油，冰糖或二砂，熱水,https://tokyo-kitchen.icook.network/uploads/recipe/cover/248572/c0b3b08258d46073.jpg,934,6,中
[舞菇蝦仁義大利麵](https://icook.tw/recipes/306499),蝦仁，舞菇，洋蔥，玉米筍，青花菜，白酒，粗粒黑胡椒，蒜末,https://tokyo-kitchen.icook.network/uploads/recipe/cover/306499/2481d175add70d39.jpg,15,3,易
[辣味海鮮義大利麵](https://icook.tw/recipes/228512),蝦子，干貝，花椰菜，辣椒，蒜頭，義大利麵，高湯，蘆筍，檸檬，橄欖油,https://tokyo-kitchen.icook.network/uploads/recipe/cover/228512/376229e63813ce68.jpg,772,6,中
[栗子南瓜濃湯](https://icook.tw/recipes/394647),栗子南瓜，地瓜.洋蔥.玉米粒，小磨坊蒜風味油，小磨坊羅勒葉，小磨坊玫瑰鹽，小磨坊黑胡椒粉，小磨坊義大利香料，鮮奶油,https://tokyo-kitchen.icook.network/uploads/recipe/cover/394647/6b63950fa0467dab.jpg,6,8,難
[紅酒燉牛肉](https://icook.tw/recipes/387645),牛肋，鹽巴、黑胡椒、麵粉，奶油，大蒜，洋蔥，紅蘿蔔，蕃茄罐頭，月桂葉，義大利香料，紅椒粉，紅酒，高湯，蘑菇，黑巧克力，砂糖,https://tokyo-kitchen.icook.network/uploads/recipe/cover/387645/a7f8f94158f970f7.jpg,53,7,難
[羽衣甘藍烘蛋](https://icook.tw/recipes/373261),6吋鑄鐵鍋，羽衣甘藍，馬鈴薯，洋蔥，蛋，帕馬森起司，牛奶，義大利香料，鹽，奶油,https://tokyo-kitchen.icook.network/uploads/recipe/cover/373261/a906cad32e933af0.jpg,23,4,易
[雞肉磨菇乳酪義大利麵](https://icook.tw/recipes/273519),蝴蝶結義大利麵，雞胸肉，磨菇，蒜頭，乳酪絲，乾燥巴西里葉，鹽，黑胡椒，西班牙紅椒粉，橄欖油，橄欖油，鹽,https://tokyo-kitchen.icook.network/uploads/recipe/cover/273519/4ab07b86614fd709.jpg,139,7,難
[海鮮披薩](https://icook.tw/recipes/390635),花椰菜餅皮，川燙好的海鮮料，炒過的蘑菇片，洋蔥絲，mozzarella 起司，綠豆仁，Prego 原味義大利麵醬，自製酪梨醬,https://tokyo-kitchen.icook.network/uploads/recipe/cover/390635/63ad5dde4d9ad76b.jpg,7,6,中
[烤蔬菜](https://icook.tw/recipes/364803),綠花椰，白花椰，杏包菇，青龍椒，紅甜椒，黃甜椒，小黃番茄，油，鹽，義式香料粉,https://tokyo-kitchen.icook.network/uploads/recipe/cover/364803/77dddfc76d536abc.jpg,40,3,易
[咖哩雞義大利麵](https://icook.tw/recipes/260397),雞胸肉，櫛瓜，大蒜，動物性鮮奶油，油，咖哩粉，鹽，黑胡椒,https://tokyo-kitchen.icook.network/uploads/recipe/cover/260397/ed7c22824f9ea5b2.jpg,32,4,易
[白醬雞肉菠菜義大利麵](https://icook.tw/recipes/280748),蒜頭，蘑菇，菠菜，雞胸肉，筆管麵，白醬,https://tokyo-kitchen.icook.network/uploads/recipe/cover/280748/c55366139fb74ebe.jpg,124,1,易
[蛤蜊番茄清炒義大利麵](https://icook.tw/recipes/299103),50%醣義大利麵，蛤蜊，洋蔥，玉米筍，番茄，九層塔，杏包菇，蒜末，黑胡椒，鹽巴，麵湯,https://tokyo-kitchen.icook.network/uploads/recipe/cover/299103/35521007628788c2.jpg,249,12,難
[番茄肉醬義大利麵](https://icook.tw/recipes/265684),洋蔥，大蒜，豬絞肉，市售義大利麵紅醬，油，鹽巴，起司條,https://tokyo-kitchen.icook.network/uploads/recipe/cover/265684/1f334ef2d400f3fb.jpg,333,6,中
[蘭姆酒漬蔓越莓奶油餅乾](https://icook.tw/recipes/364315),室溫奶油，糖粉，蛋，杏仁粉，低筋麵粉，義式奶油霜，蔓越莓乾/葡萄乾，棕色的蘭姆酒,https://tokyo-kitchen.icook.network/uploads/recipe/cover/364315/aeb52b5fe3129c79.jpg,34,19,難
[起司醬燉義式香料丸子](https://icook.tw/recipes/271136),絞肉，甜椒，洋蔥，紅蘿蔔，小磨坊義大利香料，白酒，鹽，Prego起司白醬，水，白酒，小磨坊義大利香料，焗烤起司,https://tokyo-kitchen.icook.network/uploads/recipe/cover/271136/e0fa36c3d76b83f7.jpg,79,10,難
[羅宋湯](https://icook.tw/recipes/357593),洋蔥??，番茄??，紅蘿蔔??，馬鈴薯??，高麗菜，牛肋條，黑胡椒，義式香料，番茄醬，玫瑰鹽,https://tokyo-kitchen.icook.network/uploads/recipe/cover/357593/5f567624f05631ff.jpg,57,4,易
[南瓜義大利麵](https://icook.tw/recipes/259128),麵條，南瓜 大蒜 洋蔥 雞肉片 香料，白醬 部分 奶油 麵粉 鮮奶,https://tokyo-kitchen.icook.network/uploads/recipe/cover/259128/ec84590c90d28996.jpg,136,7,難
[黑芝麻醬雞肉義大利麵](https://icook.tw/recipes/271563),雞胸絞肉，生香菇，白酒，義大利麵，鹽、胡椒，辣椒（選用），大蒜，松子，純黑芝麻醬，橄欖油，牛奶或鮮奶油，甘口白味噌，味醂,https://tokyo-kitchen.icook.network/uploads/recipe/cover/271563/2ccb7b841defd654.jpg,139,11,難
[香煎雞胸](https://icook.tw/recipes/322997),雞胸肉，義式香料，黑胡椒，油,https://tokyo-kitchen.icook.network/uploads/recipe/cover/322997/4d6fee0b30d33ddf.jpg,10,3,易
[葡萄籽油大蒜麵包](https://icook.tw/recipes/378183),高筋麵粉，冷水，速發酵母粉，高筋麵粉，中筋麵粉，太白粉，糖，鹽，油，美乃滋，冷水，蒜末，葡萄籽油，鹽，義式香料(可省略)，全蛋液,https://tokyo-kitchen.icook.network/uploads/recipe/cover/378183/2c6badec04124599.jpg,14,6,中
[塔莎餛飩 ](https://icook.tw/recipes/397675),冷凍餛飩，雞蛋，橄欖油，義大利香料，水煮蛋，美乃滋，優格or優酪乳，黑胡椒，檸檬汁，蕃茄，芭樂，洋蔥，檸檬汁，巴薩米克醋，味醂，紅椒粉，五味醬（可加可不加），黑胡椒,https://tokyo-kitchen.icook.network/uploads/recipe/cover/397675/47b225711239b536.jpg,7,3,易
[比利時黑啤酒燉牛肉](https://icook.tw/recipes/401839),牛腩，煙燻培根，洋蔥( 大)，迷迭香，百里香，月桂葉，鹽，糖，黑啤酒 ( 較重口味的啤酒)，義大利巴撒米克黑醋，香料麵包/ 烤過的麵包，面粉，黃芥末，奶油( 黃油) /橄欖油,https://tokyo-kitchen.icook.network/uploads/recipe/cover/401839/6de18a42c5e8c7a8.jpg,15,6,中
[辣味海鮮義大利麵](https://icook.tw/recipes/228512),蝦子，干貝，花椰菜，辣椒，蒜頭，義大利麵，高湯，蘆筍，檸檬，橄欖油,https://tokyo-kitchen.icook.network/uploads/recipe/cover/228512/376229e63813ce68.jpg,772,6,中
[台風香蔥鮭魚義大利麵](https://icook.tw/recipes/274923),鮭魚：，義大利寬麵：，橄欖油：，綜合香料（新鮮香草亦可）：，黑胡椒：，乾香菇：，紅蔥頭：，蒜頭：，辣椒：，洋蔥末：，鹽：，奶油：，羅勒：,https://tokyo-kitchen.icook.network/uploads/recipe/cover/274923/570d5f31cbec9e03.jpg,246,11,難
[墨西哥餅熱狗披薩](https://icook.tw/recipes/249217),墨西哥餅皮，玉米筍，切達起司熱狗，馬茲瑞拉起司,https://tokyo-kitchen.icook.network/uploads/recipe/cover/249217/70746677ca6c83e4.jpg,77,4,易
[蕃茄鮮蝦雞蛋麵](https://icook.tw/recipes/388250),牛番茄，雞蛋，青蔥，洋蔥，玉米筍，蒜頭，蝦仁（好市多），阿舍乾麵，鮮味炒手，Classico義大利麵醬，白胡椒粉,https://tokyo-kitchen.icook.network/uploads/recipe/cover/388250/72de192600baadfd.jpg,38,5,中
[葡萄籽油大蒜麵包](https://icook.tw/recipes/378183),高筋麵粉，冷水，速發酵母粉，高筋麵粉，中筋麵粉，太白粉，糖，鹽，油，美乃滋，冷水，蒜末，葡萄籽油，鹽，義式香料(可省略)，全蛋液,https://tokyo-kitchen.icook.network/uploads/recipe/cover/378183/2c6badec04124599.jpg,14,6,中
[香料鴨胸](https://icook.tw/recipes/342137),櫻桃鴨胸，意大利香料，鹽巴，孜然粉,https://tokyo-kitchen.icook.network/uploads/recipe/cover/342137/3cb7264f1162a700.jpg,14,8,難
[香煎雞胸](https://icook.tw/recipes/322997),雞胸肉，義式香料，黑胡椒，油,https://tokyo-kitchen.icook.network/uploads/recipe/cover/322997/4d6fee0b30d33ddf.jpg,10,3,易
[迷你八蒜包](https://icook.tw/recipes/373558),餐包捲，奶油乳酪，鮮奶油，砂糖，融化奶油液，雞蛋，蒜泥，蜂蜜，起士粉，義大利香菜末，鮮奶油,https://tokyo-kitchen.icook.network/uploads/recipe/cover/373558/21f2a3c42956f699.jpg,103,9,難
[迷迭香風味烤雞](https://icook.tw/recipes/401606),全雞，洋蔥切片，馬鈴薯切片，胡蘿蔔切片，特級初榨大蒜橄欖油，鹽巴，初春生蜂蜜，乾燥迷迭香，義大利綜合香料，黑胡椒粒，匈牙利煙燻紅辣椒粉，(香辣版)哈里薩辣醬,https://tokyo-kitchen.icook.network/uploads/recipe/cover/401606/4f648bd8ec98efbe.jpg,17,10,難
[熱狗](https://icook.tw/recipes/339933),熱狗腸，意式長麵包，紅色燈籠椒，黃色燈籠椒，羅馬生菜，牛油,https://tokyo-kitchen.icook.network/uploads/recipe/cover/339933/05e1a413f630f101.jpg,4,4,易
[義式小雞腿翅](https://icook.tw/recipes/253084),小雞腿雞翅，蒜片，鹽，黑胡椒粒，義式香料粉，洋香菜葉,https://tokyo-kitchen.icook.network/uploads/recipe/cover/253084/a0d70e4faaf13598.jpg,66,11,難
[奶油大蒜雞](https://icook.tw/recipes/373448),雞胸肉，米酒，醬油，大蒜，奶油，橄欖油，白酒醋，蜂蜜，松本茸（選用），鹽、胡椒、七味粉，太白粉，義大利香菜,https://tokyo-kitchen.icook.network/uploads/recipe/cover/373448/34c52e2f29a50303.jpg,242,9,難
[番茄雞腿甘藍球](https://icook.tw/recipes/366241),雞腿去骨肉，燙熟的甘藍球，義大利慢燉番茄罐頭，鹽，胡椒,https://tokyo-kitchen.icook.network/uploads/recipe/cover/366241/cabd35cfa79bbc7c.jpg,17,4,易
[牛蒡味噌義大利細麵](https://icook.tw/recipes/271412),義大利細麵，牛蒡，味噌，紅椒，黃椒，醋，溫水，鹽，蒜頭，橄欖油,https://tokyo-kitchen.icook.network/uploads/recipe/cover/271412/60cb0f042a39c5c2.jpg,23,6,中
[卡士達義式冰淇淋](https://icook.tw/recipes/291424),椰子鮮奶油，椰奶，有機無酒精香草精，鹽，黃原膠，蛋黃，羅漢果糖,https://tokyo-kitchen.icook.network/uploads/recipe/cover/291424/a016d191a7e6b88b.jpg,40,17,難
[茄汁義大利麵(露營OK)](https://icook.tw/recipes/277306),義大利麵(煮軟)，培根(切丁)，洋蔥(切絲)，彩椒們 (切小塊)，番茄醬,https://tokyo-kitchen.icook.network/uploads/recipe/cover/277306/4a84f5034225da66.jpg,41,3,易
[打拋雞胸義大利寬麵](https://icook.tw/recipes/279195),雞胸肉，大蕃茄，蒜泥，九層塔，醬油，辣椒,https://tokyo-kitchen.icook.network/uploads/recipe/cover/279195/07b8416316ba8ecd.jpg,79,2,易
[巴薩米可醋佐青蔥奶油綜合菇菇](https://icook.tw/recipes/295420),鴻禧菇，白舞菇，新鮮香菇，奶油，鹽，巴薩米可醋，胡椒，乾辣椒片,https://tokyo-kitchen.icook.network/uploads/recipe/cover/295420/374ef56569b49484.jpg,83,6,中
[烤雞胸肉佐蘑菇白醬](https://icook.tw/recipes/373295),雞胸肉，油，鹽，黑胡椒粉，紅甜椒粉，棕色蘑菇，洋蔥，無水奶油，麵粉，鮮奶油，鹽，胡椒粉，義大利香料,https://tokyo-kitchen.icook.network/uploads/recipe/cover/373295/23efad1390224c7e.jpg,29,10,難
[培根蘑菇花椰鹹派](https://icook.tw/recipes/399213),4吋無糖塔皮，培根，蘑菇，洋蔥，花椰菜，起司絲，現刨乾乳酪，小磨坊金黃蒜油，小磨坊鮮磨黑胡椒，小磨坊玫瑰鹽，小磨坊綜合義大利香草，小磨坊精選香蒜粒，雞蛋，鮮奶油，牛奶,https://tokyo-kitchen.icook.network/uploads/recipe/cover/399213/cf88d4d431fcabd0.jpg,10,11,難
[清炒白酒蛤蜊雞肉義大利麵](https://icook.tw/recipes/246543),蛤蜊，雞胸肉，洋蔥，大蒜，辣椒，蘑菇，紅椒，九層塔，海鹽，黑胡椒，白酒,https://tokyo-kitchen.icook.network/uploads/recipe/cover/246543/0d8cd352d43dbe04.jpg,502,5,中
[舞菇蒜香雞肉義大利麵](https://icook.tw/recipes/304175),義大利麵，雞肉，舞菇，九層塔，蒜頭，紅辣椒，黑胡椒粒,https://tokyo-kitchen.icook.network/uploads/recipe/cover/304175/07ff6163d36ce386.jpg,332,11,難
