Name,Ingredient,images_link,likes,step,difficulty
[涼拌芝麻菠菜](https://icook.tw/recipes/209073),白芝麻，味醂，日式醬油，糖，香油，鹽，食油，菠菜,https://tokyo-kitchen.icook.network/uploads/recipe/cover/209073/ed7dfca28b7e3196.jpg,"1,763",8,難
[日式炸雞塊](https://icook.tw/recipes/177386),無骨雞腿肉，細砂糖，鹽巴，醬油，大蒜，料理酒，麵粉，太白粉，蛋,https://tokyo-kitchen.icook.network/uploads/recipe/cover/177386/bae27cbe440f6ea1.jpg,16000,6,中
[日式黃金炸豬排](https://icook.tw/recipes/188176),豬里肌肉，薄鹽醬油，味霖，全蛋，麵粉，麵包粉，蕃茄醬，洋蔥，小蕃茄，黑、白芝麻,https://tokyo-kitchen.icook.network/uploads/recipe/cover/188176/3685dc9bad034b26.jpg,410,4,易
[柚香醬燒鮪魚排](https://icook.tw/recipes/304900),鮪魚片（約1.5cm），蔥段，洋蔥，薑片，味醂，清酒，日式醬油，柚子粉,https://tokyo-kitchen.icook.network/uploads/recipe/cover/304900/1c71da0de546ce0c.jpg,16,5,中
[和風雞肉沙拉](https://icook.tw/recipes/188015),雞胸肉，小黃瓜，紅蘿蔔，洋蔥，白芝麻，和風沙拉醬，鹽,https://tokyo-kitchen.icook.network/uploads/recipe/cover/188015/ab23e16bd58b6c4f.jpg,"2,911",5,中
[栗子雞肉丼飯](https://icook.tw/recipes/232154),,https://tokyo-kitchen.icook.network/uploads/recipe/cover/232154/dd2612a625670ab3.jpg,311,0,易
[新餐肉烏龍湯麵](https://icook.tw/recipes/359465),水[依個人喜好可再增減]，OmniPort新餐肉，嫩薑絲，黑木耳[切絲]，紅蘿蔔[切絲]，杏鮑菇[切一口大小塊狀]，白菜[切一口大小塊狀]，市售烏龍麵，香菜[裝飾用]，橄欖油[煎新餐肉用]，橄欖油[煎紅蘿蔔用]，干貝日式醬油，萬用胡椒鹽，黑醋，香油,https://tokyo-kitchen.icook.network/uploads/recipe/cover/359465/693e014568d5d8de.jpg,3,13,難
[日式炸雞 ](https://icook.tw/recipes/204499),雞腿排，雞蛋，太白粉，醬油，清酒，蒜末，薑末，鹽，黑胡椒粉，麻油,https://tokyo-kitchen.icook.network/uploads/recipe/cover/204499/170b181b7eb0c8dd.jpg,"3,277",4,易
[日式叉燒肉](https://icook.tw/recipes/185365),五花肉，綿繩，水約為，青蔥，日本清酒，味醂，糖，醬油，豬油,https://tokyo-kitchen.icook.network/uploads/recipe/cover/185365/fa95b8cfa04dad19.jpg,547,5,中
[日式QQ糰子](https://icook.tw/recipes/187267),糯米粉，中華豆腐，水，不死鹹醬油，味霖，二砂糖，太白粉水,https://tokyo-kitchen.icook.network/uploads/recipe/cover/187267/443df018eecb09e5.jpg,123,7,難
[日式舒芙蕾鬆餅](https://icook.tw/recipes/218465),蛋，牛奶，低筋麵粉，泡打粉，糖，糖粉，蜂蜜,https://tokyo-kitchen.icook.network/uploads/recipe/cover/218465/3385a42818e884e5.jpg,15000,11,難
[日式炒烏龍](https://icook.tw/recipes/182172),生烏龍麵條（或使用冷凍烏龍麵），去骨雞腿肉，洋蔥，新鮮香菇，魚板，紅蘿蔔，小白菜，日式醬油（或柴魚醬油），米酒，味醂，烏醋，柴魚高湯（或清水）,https://tokyo-kitchen.icook.network/uploads/recipe/cover/182172/57fb585b4f73968c.jpg,"4,823",8,難
[味噌牛腸鍋](https://icook.tw/recipes/321824),牛腸，韭菜，白芝麻，乾辣椒，板豆腐，高麗菜，大蒜，胡麻油，雞胸骨架，薑，蔥綠，清酒，白芝麻，白味噌，日式醬油/淡醬油，味醂，糖，鹽,https://tokyo-kitchen.icook.network/uploads/recipe/cover/321824/bf290426945104ee.jpg,66,33,難
[山藥米飯白醬義大利麵](https://icook.tw/recipes/314526),日本山藥，米飯，牛奶，去骨雞腿，培根，蘑菇，甜椒，菠菜，義大利麵，鹽、胡椒,https://tokyo-kitchen.icook.network/uploads/recipe/cover/314526/231f246789cf516b.jpg,57,11,難
[醬燒梅花豬舞菇](https://icook.tw/recipes/304270),梅花豬肉片，好菇道舞菇，日式燒肉醬，香菜，太白粉，水，蒜頭,https://tokyo-kitchen.icook.network/uploads/recipe/cover/304270/4dbad26753bce30c.jpg,18,4,易
[燒肉醬炒雞腿蘆筍](https://icook.tw/recipes/296518),去骨雞腿，蘆筍或其他蔬菜，日式燒肉醬，白胡椒粉,https://tokyo-kitchen.icook.network/uploads/recipe/cover/296518/f4fa8aa560772354.jpg,65,5,中
[日式滷肉](https://icook.tw/recipes/181286),五花肉，白蘿蔔，紅蘿蔔，麵筋球，薑絲，鹽，黑胡椒，水，醬油，糖，酒，味醂，蔥,https://tokyo-kitchen.icook.network/uploads/recipe/cover/181286/16711fce1e2801a3.jpg,118,3,易
[和風蔬食淨湯麵](https://icook.tw/recipes/222662),如圖,https://tokyo-kitchen.icook.network/uploads/recipe/cover/222662/2a74dddd8e8e52cd.jpg,12,1,易
[沙威瑪香料鷹嘴豆餅配酸奶油醬](https://icook.tw/recipes/351953),鷹嘴豆（瀝乾），洋蔥，荷蘭芹，蒜頭，蛋，橄欖油，馬鈴薯粉/日本太白粉，沙威瑪香料，泡打粉，鹽和胡椒，酸奶油，蒜瓣（切碎），蔥（切蔥花），萊姆（取汁），鹽，黑胡椒碎，橄欖油,https://tokyo-kitchen.icook.network/uploads/recipe/cover/351953/1d7d965fcea79e0d.jpg,11,7,難
[老皮嫩肉](https://icook.tw/recipes/278120),雞蛋豆腐，蒜，日式醬油,https://tokyo-kitchen.icook.network/uploads/recipe/cover/278120/3ba7b9d4f24128e1.jpg,29,1,易
[銅鑼燒 ](https://icook.tw/recipes/214911),蛋，水，糖，蜜糖，低筋麵粉，泡打粉，植物油，甜紅豆蓉,https://tokyo-kitchen.icook.network/uploads/recipe/cover/214911/233d1dff7f8512e5.jpg,402,9,難
[日式清酒蒸蛤蜊](https://icook.tw/recipes/196024),蛤蜊，清酒，蔥花，薑絲，九層塔,https://tokyo-kitchen.icook.network/uploads/recipe/cover/196024/ebd7877b76d9bebb.jpg,202,3,易
[日式烤年糕湯](https://icook.tw/recipes/183571),日式年糕，各式關東煮料，柴魚片，香菇(乾)，品高素食高湯，青江菜，白蘿蔔,https://tokyo-kitchen.icook.network/uploads/recipe/cover/183571/cfa0146abf32afcb.jpg,34,5,中
[和風馬鈴薯燉肉](https://icook.tw/recipes/188519),豬肉，紅蘿蔔，馬鈴薯，洋蔥，蒜頭，醬油露,https://tokyo-kitchen.icook.network/uploads/recipe/cover/188519/0c0f362559f19fe1.jpg,102,4,易
[日式溏心蛋](https://icook.tw/recipes/201318),雞蛋，鹽巴，醬油，味醂，米酒，水，蒜頭，薑片,https://tokyo-kitchen.icook.network/uploads/recipe/cover/201318/f191547d268b6bfd.jpg,17000,8,難
[日式輕乳酪蛋糕](https://icook.tw/recipes/196104),奶油乳酪，無鹽奶油，全脂牛奶，蛋黃，香草精(可省略)，低筋麵粉，玉米澱粉(可用低筋麵粉代替)，蛋白，細砂糖,https://tokyo-kitchen.icook.network/uploads/recipe/cover/196104/aba05a8a37bfeabd.jpg,"2,938",11,難
[日式地瓜炊飯](https://icook.tw/recipes/210159),地瓜，三色蔬菜（玉米紅蘿蔔豌豆），黑木耳，白米，糙米，醬油，酒，味霖,https://tokyo-kitchen.icook.network/uploads/recipe/cover/210159/a3d9d788532f54a4.jpg,"1,735",2,易
[酥脆雞胸肉](https://icook.tw/recipes/287497),雞胸肉，水，日式唐揚炸粉，麵包粉,https://tokyo-kitchen.icook.network/uploads/recipe/cover/287497/77af6dd5b8d4ad03.jpg,247,4,易
[日式醋醃胡蘿蔔](https://icook.tw/recipes/195430),紅蘿蔔，檸檬，昆布柴魚高湯，白酒醋或白醋，砂糖或冰糖，清酒或米酒，月桂葉，百里香，辣椒，鹽，細葉香芹（選用），芥末籽（選用），芫荽籽（選用）,https://tokyo-kitchen.icook.network/uploads/recipe/cover/195430/9dcaf719fd9e9a90.jpg,68,7,難
[日式炒麵](https://icook.tw/recipes/184502),高麗菜、紅椒等蔬菜，絞肉，麵條，海苔粉，中濃醬，日式醬油，咖哩粉(可略),https://tokyo-kitchen.icook.network/uploads/recipe/cover/184502/c8d5f0f10e3e0277.jpg,78,5,中
[曰式柚香沙拉醬涼拌蘆筍](https://icook.tw/recipes/307779),蘆筍，桂冠曰式清爽柚香和風醬，辣椒絲，五味粉,https://tokyo-kitchen.icook.network/uploads/recipe/cover/307779/6efaecfa78625317.jpg,50,4,易
[日式醃漬蔬菜](https://icook.tw/recipes/205975),小黃瓜，日式高湯，鹽,https://tokyo-kitchen.icook.network/uploads/recipe/cover/205975/ec5ca41566b64f93.jpg,202,4,易
[什錦炒烏龍麵](https://icook.tw/recipes/329345),冷凍烏龍麵，高麗菜，紅蘿蔔，豬肉1塊，洋蔥，蔥，乾香菇，薄鹽醬油，白胡椒，太白粉，米酒，香油，日式醬油，鮮味炒手，白胡椒，味醂，糖，香菇水，香油，烏醋,https://tokyo-kitchen.icook.network/uploads/recipe/cover/329345/9d738ef121ded013.jpg,90,9,難
[客家水晶餃 ](https://icook.tw/recipes/324151),豬絞肉，洋蔥酥 (或油蔥酥)，蠔油，白胡椒粉，日本太白粉，滾燙熱水，冷開水，液體油，芹菜，高湯,https://tokyo-kitchen.icook.network/uploads/recipe/cover/324151/aaa978a22009637c.jpg,106,9,難
[燒肉醬雞腿排](https://icook.tw/recipes/289925),雞腿肉，鹽，白胡椒粉，米酒，日式燒肉醬，白芝麻,https://tokyo-kitchen.icook.network/uploads/recipe/cover/289925/e2aa8b5fb5fa5552.jpg,117,5,中
[紅豆羊羹](https://icook.tw/recipes/186705),熟紅豆，砂糖，黑糖，水，洋菜粉,https://tokyo-kitchen.icook.network/uploads/recipe/cover/186705/927329d9fd0b9aae.jpg,394,2,易
[日式馬鈴薯燉肉](https://icook.tw/recipes/179837),豬肉薄切片，馬鈴薯 （小粒），紅蘿蔔，燙熟碗豆（裝飾用），煮汁，醬油，水，砂糖，酒，味醂,https://tokyo-kitchen.icook.network/uploads/recipe/cover/179837/cd634f9ddd0f8756.jpg,"2,677",7,難
[紅蘿蔔炒蛋](https://icook.tw/recipes/301686),紅蘿蔔 (刨絲)，雞蛋，蒜泥，蔥花（可省)，岩鹽，日式芥末胡椒鹽（可省)，水,https://tokyo-kitchen.icook.network/uploads/recipe/cover/301686/e1b5279f4c89239f.jpg,92,10,難
[和風味噌炸雞](https://icook.tw/recipes/187985),去骨雞腿肉，蛋黃，地瓜粉（或太白粉），味噌，醬油，味醂，清酒,https://tokyo-kitchen.icook.network/uploads/recipe/cover/187985/0c4259006af9f80f.jpg,698,7,難
[和風什蔬炒烏龍](https://icook.tw/recipes/211203),冷凍熟烏龍麵，杏鮑菇，黑木耳，乾香菇(小)，紅蘿蔔，洋蔥，小白菜，蔥，日式香菇醬油湯露，醬油，香菇水，鹽，油,https://tokyo-kitchen.icook.network/uploads/recipe/cover/211203/6a0eb802511a8666.jpg,134,4,易
[日式糖心蛋](https://icook.tw/recipes/193943),?蛋，?，白醋，水，?油，米酒，糖，味淋,https://tokyo-kitchen.icook.network/uploads/recipe/cover/193943/3af5a9b32be21e8e.jpg,103,5,中
[和風烏龍冷拌麵](https://icook.tw/recipes/213479),烏龍麵，小黃瓜，紅蘿蔔，蛋，白芝麻醬，味醂，白雪沙拉(或它牌)，烏醋，白芝麻粒，辣油，昆布醬油(或一般清醬油),https://tokyo-kitchen.icook.network/uploads/recipe/cover/213479/712ca448c68532fa.jpg,119,3,易
[乾煎海鱱魚](https://icook.tw/recipes/264129),海鱱魚，米酒，鹽，橄欖油，老薑，蒜，蔥絲，日式和風醬油露,https://tokyo-kitchen.icook.network/uploads/recipe/cover/264129/e6e5423905520ff6.jpg,28,3,易
[和風炒牛肉](https://icook.tw/recipes/187647),花椰菜，肉絲，紅蘿蔔，洋蔥，醬油露，糖,https://tokyo-kitchen.icook.network/uploads/recipe/cover/187647/5698f7fcf2ba4134.jpg,35,4,易
[日式和風芝麻醬饅頭](https://icook.tw/recipes/157374),中筋麵粉，水，糖，日式和風芝麻醬，酵母粉，手磨芝麻或芝麻粉,https://tokyo-kitchen.icook.network/uploads/recipe/cover/157374/4e2f6b7e49bc47d1.jpg,129,8,難
[雙重黑糖涼糕](https://icook.tw/recipes/300619),日本太白粉，黑糖，冷開水，黃豆粉/黑糖醬,https://tokyo-kitchen.icook.network/uploads/recipe/cover/300619/fbd1c10103b2abfc.jpg,229,5,中
[滑嫩雞肉親子丼](https://icook.tw/recipes/300773),去骨雞腿肉排，雞蛋，洋蔥，青蔥株，日本醬油或（低鹽醬油），日本味霖，高湯/水，鹽（抹在雞肉上）,https://tokyo-kitchen.icook.network/uploads/recipe/cover/300773/3d5f9e4c7c43ff1b.jpg,355,6,中
[薑燒豬](https://icook.tw/recipes/220415),豬肉片，洋蔥，大蒜，薑，奇異果，醬油，味霖，砂糖,https://tokyo-kitchen.icook.network/uploads/recipe/cover/220415/4776cbce1a338d33.jpg,714,7,難
[日式酒蒸蛤蠣](https://icook.tw/recipes/189324),蛤蠣，青蔥，辣椒，蒜，橄欖油，米酒(或清酒)，日式醬油，奶油,https://tokyo-kitchen.icook.network/uploads/recipe/cover/189324/b31067a6cc7e67b4.jpg,938,6,中
[日式明太子烏龍麵](https://icook.tw/recipes/185410),明太子，烏龍麵，奶油，醬油，米酒，洋蔥，蒜頭，牛奶或鮮奶油，麵粉，鹽及胡椒，海苔，七味粉，青蔥,https://tokyo-kitchen.icook.network/uploads/recipe/cover/185410/89f81de7e39ae122.jpg,281,4,易
[雞肉味噌炒烏龍麵](https://icook.tw/recipes/301314),快熟烏龍麵，雞腿肉，高麗菜(1公分段)，秋葵(1公分丁)，洋蔥(段)，鴻喜菇，小番茄(段)，鹽，清酒，油，味噌，日式高湯，味醂，糖，日式醬油，咖喱粉,https://tokyo-kitchen.icook.network/uploads/recipe/cover/301314/a841c730db677b6d.jpg,635,9,難
[日式和風起士派](https://icook.tw/recipes/162281),發酵奶油，糖粉，全蛋液，低筋麵粉，杏仁粉，鹽，奶油起士，原味無糖優格，蛋白，細砂糖，動物性鮮奶油，8吋派盤,https://tokyo-kitchen.icook.network/uploads/recipe/cover/162281/e7916940f74e537d.jpg,"2,282",14,難
[涼拌冰花、涼拌冰菜](https://icook.tw/recipes/291619),冰花，青椒，洋蔥，紅蘿蔔，杏鮑菇，日式淡醬油,https://tokyo-kitchen.icook.network/uploads/recipe/cover/291619/121a39dcd5715885.jpg,5,2,易
[涼拌手撕杏鮑菇](https://icook.tw/recipes/296577),杏鮑菇，小磨坊-日式親子丼醬，青?，蒜頭，紅辣椒,https://tokyo-kitchen.icook.network/uploads/recipe/cover/296577/a0d68fdaf6c37501.jpg,49,7,難
[鹹光餅夾燒肉蛋](https://icook.tw/recipes/325985),迷你鹹光餅，小黃瓜片，沙拉油，梅花豬火鍋肉片，雞蛋，鹽巴，味霖，沙拉油，黑豆桑極品薄?黑金醬油，祕傳日式燒肉醬，味霖，白醋，水,https://tokyo-kitchen.icook.network/uploads/recipe/cover/325985/2a732e08b6cf502d.jpg,53,14,難
[日式牛肉起司捲](https://icook.tw/recipes/230859),牛肉片，卡夫起司片，青蒜，香蒜粉（可省略），七味粉（可省略），醬油，味霖，開水,https://tokyo-kitchen.icook.network/uploads/recipe/cover/230859/496a7fafc4dafaa0.jpg,145,7,難
[和風大根燉牛肉](https://icook.tw/recipes/222452),牛腱，洋蔥（切大塊），老薑，日式高湯或清水，白蘿蔔（去皮切塊），日式醬油，味醂,https://tokyo-kitchen.icook.network/uploads/recipe/cover/222452/60300e91d4e63fe6.jpg,267,3,易
[日式甜味咖哩](https://icook.tw/recipes/216673),無骨大雞腿，紅蘿蔔，馬鈴薯，洋蔥，不同品牌咖哩塊，青花椰菜，油,https://tokyo-kitchen.icook.network/uploads/recipe/cover/216673/cdcfc05ee2fc3ad8.jpg,48,3,易
[日式檸檬輕乳酪蛋糕](https://icook.tw/recipes/201369),奶油起司，鮮奶，低筋麵粉，蛋黃，檸檬皮茸，檸檬汁，蛋白，細砂糖,https://tokyo-kitchen.icook.network/uploads/recipe/cover/201369/35b0905567a45dba.jpg,184,12,難
[日式和風豆腐漢堡排](https://icook.tw/recipes/162541),豬絞肉，洋蔥，雞蛋，白胡椒粉，板豆腐，中筋麵粉，砂糖，味霖，酒，醬油，太白粉，水,https://tokyo-kitchen.icook.network/uploads/recipe/cover/162541/238af487f9d575cb.jpg,788,4,易
[草莓大福](https://icook.tw/recipes/200272),白玉粉，細砂糖，清水，中型草莓，紅豆泥，紅色素,https://tokyo-kitchen.icook.network/uploads/recipe/cover/200272/ba47f4140f17055a.jpg,761,6,中
[起司牡蠣](https://icook.tw/recipes/240783),起司牡蠣，日式沾調醬，沖繩料理肉鮮食品專用鹽巴,https://tokyo-kitchen.icook.network/uploads/recipe/cover/240783/4a77b28ef79ff47c.jpg,53,8,難
[黑木耳焗烤甜椒蛋盅](https://icook.tw/recipes/311232),甜椒，雞蛋，黑木耳菇菇醬(和風鰹魚)，乳酪絲，義式香料,https://tokyo-kitchen.icook.network/uploads/recipe/cover/311232/c19c25d7c008e128.jpg,29,6,中
[日式親子丼](https://icook.tw/recipes/182266),雞胸肉，洋蔥，蛋，日式鰹魚醬油，味霖，米酒，鹽，高湯,https://tokyo-kitchen.icook.network/uploads/recipe/cover/182266/397c2915f06afab8.jpg,117,5,中
[牛肉咖哩炒烏龍麵](https://icook.tw/recipes/327118),S&B金牌咖喱塊（甜味），日式鰹魚醬油，味霖，水，熟烏龍麵，洋蔥，紅蘿蔔，牛肉火鍋片（雪花或五花），高麗菜，鴻禧菇，雞蛋，柴魚片，青蔥,https://tokyo-kitchen.icook.network/uploads/recipe/cover/327118/debbac58e9c9fa0b.jpg,207,15,難
[炸日式豬排](https://icook.tw/recipes/215771),里肌肉，蛋，低筋麵粉，麵包粉，鹽，胡椒，黑白芝麻，胡麻醬，高麗菜絲，紫高麗菜,https://tokyo-kitchen.icook.network/uploads/recipe/cover/215771/cdd385ca24df4b49.jpg,460,8,難
[和風日式野菜球](https://icook.tw/recipes/157486),黑甜菜，柴魚片，保鮮膜，金桔果醋，淡色醬油，香油，熟芝麻,https://tokyo-kitchen.icook.network/uploads/recipe/cover/157486/bc369763621e9614.jpg,76,6,中
[和風芝麻菠菜](https://icook.tw/recipes/187393),菠菜，紅蘿蔔，火腿，白芝?粒，醬汁，白芝?粒，白芝?醬（原味），白味噌，味醂（或水），醬油，醋，香油，?和糖,https://tokyo-kitchen.icook.network/uploads/recipe/cover/187393/2103df3b12823cf6.jpg,"2,758",5,中
[日式醬燉鮮魚](https://icook.tw/recipes/214105),劍齒魚，蒜片，醬油，味霖，糖，室溫開水，鹽，紅蘿蔔條，四季豆,https://tokyo-kitchen.icook.network/uploads/recipe/cover/214105/9237fd4ff036a7ab.jpg,46,5,中
[日式炒麵](https://icook.tw/recipes/176750),市售日式炒麵，豆芽菜，高麗菜，紅蘿蔔，青江菜，蛋，火腿或培根,https://tokyo-kitchen.icook.network/uploads/recipe/cover/176750/4766ab924a4025a9.jpg,63,4,易
[大人味茶湯圓](https://icook.tw/recipes/282829),抹茶湯圓，日式綠茶，鍋子，水，瓦斯爐,https://tokyo-kitchen.icook.network/uploads/recipe/cover/282829/4354017723d902c2.jpg,10,2,易
[黑木耳蒟蒻佐蒜蓉花生豆腐](https://icook.tw/recipes/301911),花生豆腐，黑木耳QQ圓(起司口味)，九層塔，蒜頭，日式昆布醬油,https://tokyo-kitchen.icook.network/uploads/recipe/cover/301911/0f667dd903f97d63.jpg,12,5,中
[日式炸雞歐姆蛋飯](https://icook.tw/recipes/220268),日清炸雞粉，清雞腿排，綠花椰菜，紅蘿蔔，雞蛋，牛奶，鹽巴，水,https://tokyo-kitchen.icook.network/uploads/recipe/cover/220268/ac9947dbfa5ade53.jpg,366,7,難
[涼拌豆芽](https://icook.tw/recipes/302630),有機豆芽，花椰菜，蒜末，健康廚房和風柚子沾拌醬,https://tokyo-kitchen.icook.network/uploads/recipe/cover/302630/0567d9bcecd5f937.jpg,83,2,易
[唐揚雞](https://icook.tw/recipes/190807),雞腿肉，蒜泥，薑泥，醬油，水，酒，糖，雞蛋，鹽，馬鈴薯粉,https://tokyo-kitchen.icook.network/uploads/recipe/cover/190807/12b5c01fdccb66c3.jpg,"1,422",8,難
[海陸雜炊飯](https://icook.tw/recipes/333691),白米，美女干貝醬-原味，松板豬，玉米筍，青江菜，紅蘿蔔絲，鴻喜菇，水，日式干貝薄鹽醬油，鰹魚醬油露，美女干貝醬-原味，現磨玫瑰鹽,https://tokyo-kitchen.icook.network/uploads/recipe/cover/333691/c371546c07c5f12d.jpg,16,14,難
[日式醃蘿蔔](https://icook.tw/recipes/179004),蘿蔔，鹽，水，白酒醋或白醋，糖，清酒，月桂葉，辣椒，芥末籽（選用），芫荽籽（選用）,https://tokyo-kitchen.icook.network/uploads/recipe/cover/179004/dde34f6a3edb1b72.jpg,"1,579",7,難
[和風菠菜](https://icook.tw/recipes/185200),菠菜，鰹魚??，熟芝麻,https://tokyo-kitchen.icook.network/uploads/recipe/cover/185200/3de05a9e7750f561.jpg,103,15,難
[麵包超人小饅頭](https://icook.tw/recipes/287014),片栗粉（日本太白粉），砂糖，鮮奶，蛋黃,https://tokyo-kitchen.icook.network/uploads/recipe/cover/287014/2e71ea388f5264c2.jpg,605,6,中
[日式炒烏龍](https://icook.tw/recipes/206117),讚岐烏龍麵，波菜，大白菜，洋蔥，生香菇，雞腿肉，青蔥，柴魚高湯，醬油，胡椒&烏醋,https://tokyo-kitchen.icook.network/uploads/recipe/cover/206117/231ba4bb03a28b21.jpg,183,7,難
[日式高麗菜卷](https://icook.tw/recipes/183366),高麗菜，梅花豬絞肉，鹽，蔥，薑，雞蛋，高湯，細竹籤,https://tokyo-kitchen.icook.network/uploads/recipe/cover/183366/668f7b63c02a7fc4.jpg,"8,644",8,難
[蒜香粉絲蒸干貝](https://icook.tw/recipes/282630),干貝2s，粉絲，蒜頭，日式醬油，蔥花,https://tokyo-kitchen.icook.network/uploads/recipe/cover/282630/b8b21577a8e099e5.jpg,262,4,易
[日式冰花煎餃](https://icook.tw/recipes/199947),冷凍水餃，水，香油，太白粉，水，香油,https://tokyo-kitchen.icook.network/uploads/recipe/cover/199947/a5a83b8a937c38af.jpg,466,2,易
[神戶名物炒麵飯](https://icook.tw/recipes/286592),白飯，油麵，麻油，日式炒麵醬，高麗菜，豬五花,https://tokyo-kitchen.icook.network/uploads/recipe/cover/286592/8754e95838265fba.jpg,90,10,難
[烤鮭魚佐蕪菁的豆漿奶油濃湯](https://icook.tw/recipes/278409),日本蕪菁，鴻喜菇，大蔥，鮭魚（生魚片用），鹽、胡椒，酒，奶油，低筋麵粉，水，日式高湯，酒糟，豆漿，蔥,https://tokyo-kitchen.icook.network/uploads/recipe/cover/278409/aba61990d79c8c44.jpg,43,5,中
[番薯月光餅](https://icook.tw/recipes/311144),中筋麵粉，糖，奶油，?，水，地瓜，糖，奶油，日本太白粉我用熟糯米粉,https://tokyo-kitchen.icook.network/uploads/recipe/cover/311144/dfffce60e6e8de5d.jpg,153,8,難
[豆包蔬菜捲](https://icook.tw/recipes/306891),生豆包，蘆筍，紅蘿蔔，鴻禧菇，對切海苔，洋蔥和風醬,https://tokyo-kitchen.icook.network/uploads/recipe/cover/306891/c18912212bb97b4a.jpg,62,10,難
[日式炒麵餐包](https://icook.tw/recipes/219904),大亨堡麵包，紅蘿蔔，高麗菜，魚板，肉絲，方便麵，小磨坊吃飯珍青鬆，美乃滋,https://tokyo-kitchen.icook.network/uploads/recipe/cover/219904/a4a4a39606b99fd6.jpg,107,4,易
[彩蔬黑胡椒牛](https://icook.tw/recipes/306298),滷牛腱，青椒（切片），紅椒（切片），黃椒（切片），洋蔥，糖，片栗粉，粗黑胡椒粒，烤肉醬，日式醃肉醬,https://tokyo-kitchen.icook.network/uploads/recipe/cover/306298/1706b57bc75792f4.jpg,45,12,難
[日式炒烏龍](https://icook.tw/recipes/190504),烏龍麵，高麗菜，新鮮香菇，紅蘿蔔，青蔥，豬里肌肉，醬油，鰹魚淡醬油，鹽巴,https://tokyo-kitchen.icook.network/uploads/recipe/cover/190504/2093e8845ef34659.jpg,371,5,中
[滑蛋蝦仁玉米燴豆腐](https://icook.tw/recipes/318801),日本（或本地）嫩豆腐，蝦仁，蛋，玉米粒，蔥花，高湯，糖，鹽，胡椒粉，料理酒，太白粉，麻油，太白粉，清水,https://tokyo-kitchen.icook.network/uploads/recipe/cover/318801/df52673014872439.jpg,"1,479",6,中
[和風月見咖喱起司包](https://icook.tw/recipes/239017),白吐司，雞蛋，玉米粒（適量），麵包粉，佛蒙特好仕咖喱（甜味），水，起司片，洋蔥末，碎肉末，海苔粉，芥末口味或鹹味海苔,https://tokyo-kitchen.icook.network/uploads/recipe/cover/239017/b7bf090ebc396e49.jpg,106,15,難
[馬鈴薯燒肉末](https://icook.tw/recipes/317725),牛(豬雞羊)絞肉，馬鈴薯，毛豆，胡蘿蔔，青蔥，老抽，蒜泥，紅椒粉，花椒粉，台式醬油，日式醬油，黃酒(紹興花雕)，味霖，白胡椒粉，鹽,https://tokyo-kitchen.icook.network/uploads/recipe/cover/317725/f05935967c678e94.jpg,246,11,難
[日式香菇肉燥](https://icook.tw/recipes/209184),減脂豬絞肉，紅蘿蔔丁，蒜頭丁，鈕扣菇，油，自製高湯（無調味），日式醬油，鹽（可略），味霖,https://tokyo-kitchen.icook.network/uploads/recipe/cover/209184/e1f9d1e29465c11a.jpg,83,4,易
[干貝雞肉香菇](https://icook.tw/recipes/298404),北海道生食級干貝，無骨雞腿，香菇，胡蘿蔔，米，日式鰹魚醬油，黑胡椒粒，透明醬油（或日式鰹魚醬油），泡干貝的水，白胡椒，高湯或水，柴魚片，蔥,https://tokyo-kitchen.icook.network/uploads/recipe/cover/298404/500484429dc6b455.jpg,94,5,中
[日式清酒煮蛤蜊](https://icook.tw/recipes/214174),蛤蜊，清雞湯，蔥花，日本清酒 - 110ml,https://tokyo-kitchen.icook.network/uploads/recipe/cover/214174/d3bcfb93dedb30b3.jpg,73,1,易
[牛奶麻糬](https://icook.tw/recipes/285870),牛奶，日本太白粉，植物油，花生糖粉,https://tokyo-kitchen.icook.network/uploads/recipe/cover/285870/380c7c56174daad3.jpg,"1,311",4,易
[四季豆起司日式蛋捲](https://icook.tw/recipes/232282),雞蛋，鰹魚粉，鹽巴，水，卡夫起司片，四季豆，鹽巴，蒜末,https://tokyo-kitchen.icook.network/uploads/recipe/cover/232282/b91fb00dbbf13d06.jpg,266,8,難
[孜然梅子烤鮭魚](https://icook.tw/recipes/288086),鮭魚，日式胡椒鹽，七味唐辛子，孜然粉，優質梅子粉,https://tokyo-kitchen.icook.network/uploads/recipe/cover/288086/ebf0475c789a9921.jpg,121,5,中
[蘿蔔糕](https://icook.tw/recipes/333610),蝦米，櫻花蝦，米酒（浸泡用），白蘿蔔，絞肉，油蔥酥，水，蘿蔔糕粉，玉米粉，水，鹽，日本味霸(可用市售雞粉取代)，白胡椒粉,https://tokyo-kitchen.icook.network/uploads/recipe/cover/333610/41163dc16fa92978.jpg,55,21,難
[日式菇菇燉飯](https://icook.tw/recipes/192550),白米，奶油，香菇，花椰菜，玉米，蒜，洋蔥，日式蘑菇醬包,https://tokyo-kitchen.icook.network/uploads/recipe/cover/192550/86de52eb886a75fc.jpg,65,9,難
[日式番茄燴飯](https://icook.tw/recipes/182231),彩椒，洋蔥，豬或牛肉丁，生菜，蔥花，小麥粉，番茄醬罐頭，水，番茄醬，高湯雞粉,https://tokyo-kitchen.icook.network/uploads/recipe/cover/182231/59e826b1ba5ecf77.jpg,40,4,易
